gene_id	gene_name	description	biotype	9999	logCPM	LR	PValue	0
ENSG00000127980	PEX1	peroxisomal biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:8850]	protein_coding	9999	 4.428594	1.063e+00	 3.025e-01	0
ENSG00000255423	EBLN2	endogenous Bornavirus-like nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:25493]	protein_coding	9999	 0.939090	1.062e+00	 3.029e-01	0
ENSG00000153975	ZUFSP	zinc finger with UFM1-specific peptidase domain [Source:HGNC Symbol;Acc:HGNC:21224]	protein_coding	-9999	 2.950261	1.061e+00	 3.030e-01	0
ENSG00000136935	GOLGA1	golgin A1 [Source:HGNC Symbol;Acc:HGNC:4424]	protein_coding	-9999	 4.839503	1.059e+00	 3.034e-01	0
ENSG00000065357	DGKA	diacylglycerol kinase, alpha 80kDa [Source:HGNC Symbol;Acc:HGNC:2849]	protein_coding	9999	 4.721185	1.059e+00	 3.035e-01	0
ENSG00000166770	ZNF667-AS1	ZNF667 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:44321]	lincRNA	-9999	 3.146187	1.056e+00	 3.042e-01	0
ENSG00000221916	C19orf73	chromosome 19 open reading frame 73 [Source:HGNC Symbol;Acc:HGNC:25534]	protein_coding	-9999	-0.830739	1.053e+00	 3.047e-01	0
ENSG00000179526	SHARPIN	SHANK-associated RH domain interactor [Source:HGNC Symbol;Acc:HGNC:25321]	protein_coding	9999	 5.566491	1.052e+00	 3.050e-01	0
ENSG00000178719	GRINA	glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding) [Source:HGNC Symbol;Acc:HGNC:4589]	protein_coding	9999	 7.390128	1.047e+00	 3.062e-01	0
ENSG00000132688	NES	nestin [Source:HGNC Symbol;Acc:HGNC:7756]	protein_coding	-9999	 7.118078	1.045e+00	 3.066e-01	0
ENSG00000203896	LIME1	Lck interacting transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:26016]	protein_coding	9999	 2.367759	1.045e+00	 3.066e-01	0
ENSG00000125741	OPA3	optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia) [Source:HGNC Symbol;Acc:HGNC:8142]	protein_coding	9999	 5.046541	1.044e+00	 3.069e-01	0
ENSG00000171262	FAM98B	family with sequence similarity 98, member B [Source:HGNC Symbol;Acc:HGNC:26773]	protein_coding	9999	 5.000926	1.043e+00	 3.072e-01	0
ENSG00000100296	THOC5	THO complex 5 [Source:HGNC Symbol;Acc:HGNC:19074]	protein_coding	9999	 5.257281	1.041e+00	 3.076e-01	0
ENSG00000106344	RBM28	RNA binding motif protein 28 [Source:HGNC Symbol;Acc:HGNC:21863]	protein_coding	-9999	 4.898481	1.038e+00	 3.083e-01	0
ENSG00000120688	WBP4	WW domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:12739]	protein_coding	-9999	 3.983035	1.038e+00	 3.083e-01	0
ENSG00000168876	ANKRD49	ankyrin repeat domain 49 [Source:HGNC Symbol;Acc:HGNC:25970]	protein_coding	-9999	 2.868671	1.037e+00	 3.086e-01	0
ENSG00000258682	CTD-2002H8.2		sense_overlapping	9999	-1.334101	1.036e+00	 3.088e-01	0
ENSG00000280077	RP11-87H9.4		TEC	-9999	 1.308307	1.034e+00	 3.093e-01	0
ENSG00000241015	TPM3P9	tropomyosin 3 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:44142]	transcribed_processed_pseudogene	9999	 2.186805	1.030e+00	 3.101e-01	0
ENSG00000006015	C19orf60	chromosome 19 open reading frame 60 [Source:HGNC Symbol;Acc:HGNC:26098]	protein_coding	-9999	 4.744755	1.029e+00	 3.105e-01	0
ENSG00000172590	MRPL52	mitochondrial ribosomal protein L52 [Source:HGNC Symbol;Acc:HGNC:16655]	protein_coding	9999	 4.673500	1.028e+00	 3.105e-01	0
ENSG00000199150	MIRLET7G	microRNA let-7g [Source:HGNC Symbol;Acc:HGNC:31485]	miRNA	-9999	-3.126228	1.027e+00	 3.110e-01	0
ENSG00000222185	SNORD113	Small nucleolar RNA SNORD113/SNORD114 family [Source:RFAM;Acc:RF00181]	snoRNA	-9999	-3.173827	1.026e+00	 3.112e-01	0
ENSG00000252614	RNU6-807P	RNA, U6 small nuclear 807, pseudogene [Source:HGNC Symbol;Acc:HGNC:47770]	snRNA	9999	-3.128057	1.023e+00	 3.119e-01	0
ENSG00000204228	HSD17B8	hydroxysteroid (17-beta) dehydrogenase 8 [Source:HGNC Symbol;Acc:HGNC:3554]	protein_coding	-9999	 1.299260	1.022e+00	 3.121e-01	0
ENSG00000119227	PIGZ	phosphatidylinositol glycan anchor biosynthesis, class Z [Source:HGNC Symbol;Acc:HGNC:30596]	protein_coding	-9999	 3.742860	1.022e+00	 3.121e-01	0
ENSG00000155008	APOOL	apolipoprotein O-like [Source:HGNC Symbol;Acc:HGNC:24009]	protein_coding	-9999	 4.125088	1.021e+00	 3.124e-01	0
ENSG00000207475	SNORA80E	small nucleolar RNA, H/ACA box 80E [Source:HGNC Symbol;Acc:HGNC:32635]	snoRNA	9999	-2.671630	1.020e+00	 3.126e-01	0
ENSG00000166025	AMOTL1	angiomotin like 1 [Source:HGNC Symbol;Acc:HGNC:17811]	protein_coding	9999	 6.676098	1.019e+00	 3.127e-01	0
ENSG00000209042	SNORD12C	small nucleolar RNA, C/D box 12C [Source:HGNC Symbol;Acc:HGNC:10105]	snoRNA	9999	-3.125467	1.017e+00	 3.132e-01	0
ENSG00000177738	CTD-2201E18.3		sense_overlapping	-9999	 1.631807	1.011e+00	 3.147e-01	0
ENSG00000253716	RP13-582O9.5		antisense	9999	 1.631670	1.010e+00	 3.150e-01	0
ENSG00000125991	ERGIC3	ERGIC and golgi 3 [Source:HGNC Symbol;Acc:HGNC:15927]	protein_coding	-9999	 7.297705	1.007e+00	 3.156e-01	0
ENSG00000274213	RP11-670E13.6		lincRNA	-9999	-0.851269	1.007e+00	 3.156e-01	0
ENSG00000020129	NCDN	neurochondrin [Source:HGNC Symbol;Acc:HGNC:17597]	protein_coding	-9999	 5.874485	1.005e+00	 3.160e-01	0
ENSG00000163918	RFC4	replication factor C (activator 1) 4, 37kDa [Source:HGNC Symbol;Acc:HGNC:9972]	protein_coding	9999	 2.768760	1.005e+00	 3.160e-01	0
ENSG00000158552	ZFAND2B	zinc finger, AN1-type domain 2B [Source:HGNC Symbol;Acc:HGNC:25206]	protein_coding	9999	 4.326301	1.005e+00	 3.160e-01	0
ENSG00000196981	WDR5B	WD repeat domain 5B [Source:HGNC Symbol;Acc:HGNC:17826]	protein_coding	9999	 3.229240	1.005e+00	 3.162e-01	0
ENSG00000230424	RP1-43E13.2		antisense	-9999	 0.284559	1.004e+00	 3.163e-01	0
ENSG00000136522	MRPL47	mitochondrial ribosomal protein L47 [Source:HGNC Symbol;Acc:HGNC:16652]	protein_coding	-9999	 4.012710	1.002e+00	 3.167e-01	0
ENSG00000184056	VPS33B	vacuolar protein sorting 33 homolog B (yeast) [Source:HGNC Symbol;Acc:HGNC:12712]	protein_coding	9999	 4.124485	1.000e+00	 3.173e-01	0
ENSG00000152520	PAN3	PAN3 poly(A) specific ribonuclease subunit [Source:HGNC Symbol;Acc:HGNC:29991]	protein_coding	-9999	 5.049026	9.990e-01	 3.176e-01	0
ENSG00000105971	CAV2	caveolin 2 [Source:HGNC Symbol;Acc:HGNC:1528]	protein_coding	9999	 6.058452	9.982e-01	 3.177e-01	0
ENSG00000147437	GNRH1	gonadotropin-releasing hormone 1 (luteinizing-releasing hormone) [Source:HGNC Symbol;Acc:HGNC:4419]	protein_coding	-9999	 0.783933	9.980e-01	 3.178e-01	0
ENSG00000244567	AC096772.6		lincRNA	-9999	 1.589552	9.974e-01	 3.179e-01	0
ENSG00000142655	PEX14	peroxisomal biogenesis factor 14 [Source:HGNC Symbol;Acc:HGNC:8856]	protein_coding	9999	 3.898343	9.959e-01	 3.183e-01	0
ENSG00000277977	CTD-3018O17.5		unprocessed_pseudogene	-9999	-1.564837	9.945e-01	 3.186e-01	0
ENSG00000270069	MIR222HG	MIR222 host gene (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:49555]	lincRNA	-9999	 1.060996	9.925e-01	 3.191e-01	0
ENSG00000111540	RAB5B	RAB5B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9784]	protein_coding	9999	 7.084968	9.924e-01	 3.192e-01	0
ENSG00000060688	SNRNP40	small nuclear ribonucleoprotein 40kDa (U5) [Source:HGNC Symbol;Acc:HGNC:30857]	protein_coding	-9999	 4.609788	9.895e-01	 3.199e-01	0
ENSG00000111275	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial) [Source:HGNC Symbol;Acc:HGNC:404]	protein_coding	9999	 6.913969	9.889e-01	 3.200e-01	0
ENSG00000134049	IER3IP1	immediate early response 3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18550]	protein_coding	-9999	 4.050135	9.886e-01	 3.201e-01	0
ENSG00000122406	RPL5	ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360]	protein_coding	9999	 9.335557	9.881e-01	 3.202e-01	0
ENSG00000116161	CACYBP	calcyclin binding protein [Source:HGNC Symbol;Acc:HGNC:30423]	protein_coding	-9999	 5.320490	9.877e-01	 3.203e-01	0
ENSG00000114388	NPRL2	nitrogen permease regulator-like 2 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:24969]	protein_coding	9999	 3.798154	9.869e-01	 3.205e-01	0
ENSG00000268743	CTD-2538G9.5		sense_intronic	-9999	-0.573773	9.854e-01	 3.209e-01	0
ENSG00000035687	ADSS	adenylosuccinate synthase [Source:HGNC Symbol;Acc:HGNC:292]	protein_coding	-9999	 5.584221	9.840e-01	 3.212e-01	0
ENSG00000141401	IMPA2	inositol(myo)-1(or 4)-monophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:6051]	protein_coding	9999	 3.751561	9.833e-01	 3.214e-01	0
ENSG00000102078	SLC25A14	solute carrier family 25 (mitochondrial carrier, brain), member 14 [Source:HGNC Symbol;Acc:HGNC:10984]	protein_coding	-9999	 2.975155	9.825e-01	 3.216e-01	0
ENSG00000186908	ZDHHC17	zinc finger, DHHC-type containing 17 [Source:HGNC Symbol;Acc:HGNC:18412]	protein_coding	-9999	 5.191244	9.824e-01	 3.216e-01	0
ENSG00000215022	RP1-257A7.4		antisense	9999	 0.035032	9.818e-01	 3.217e-01	0
ENSG00000104213	PDGFRL	platelet-derived growth factor receptor-like [Source:HGNC Symbol;Acc:HGNC:8805]	protein_coding	-9999	 2.680096	9.807e-01	 3.220e-01	0
ENSG00000280149	RP4-751H13.5		TEC	-9999	-0.110862	9.797e-01	 3.223e-01	0
ENSG00000157796	WDR19	WD repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:18340]	protein_coding	-9999	 5.894658	9.789e-01	 3.225e-01	0
ENSG00000138767	CNOT6L	CCR4-NOT transcription complex, subunit 6-like [Source:HGNC Symbol;Acc:HGNC:18042]	protein_coding	-9999	 4.764283	9.787e-01	 3.225e-01	0
ENSG00000100284	TOM1	target of myb1 (chicken) [Source:HGNC Symbol;Acc:HGNC:11982]	protein_coding	9999	 6.359952	9.787e-01	 3.225e-01	0
ENSG00000205268	PDE7A	phosphodiesterase 7A [Source:HGNC Symbol;Acc:HGNC:8791]	protein_coding	9999	 3.499997	9.762e-01	 3.231e-01	0
ENSG00000229273	RP11-104G3.2		processed_pseudogene	-9999	-1.542733	9.750e-01	 3.234e-01	0
ENSG00000277548	RP11-139H15.6		sense_intronic	9999	-2.475358	9.687e-01	 3.250e-01	0
ENSG00000270170	NCBP2-AS2	NCBP2 antisense RNA 2 (head to head) [Source:HGNC Symbol;Acc:HGNC:25121]	lincRNA	9999	 4.217589	9.684e-01	 3.251e-01	0
ENSG00000212296	SNORD72	small nucleolar RNA, C/D box 72 [Source:HGNC Symbol;Acc:HGNC:32733]	snoRNA	9999	-3.333831	9.674e-01	 3.253e-01	0
ENSG00000172766	NAA16	N(alpha)-acetyltransferase 16, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:26164]	protein_coding	9999	 3.607890	9.664e-01	 3.256e-01	0
ENSG00000107223	EDF1	endothelial differentiation-related factor 1 [Source:HGNC Symbol;Acc:HGNC:3164]	protein_coding	9999	 6.889641	9.640e-01	 3.262e-01	0
ENSG00000259065	RP5-1021I20.1		antisense	-9999	 0.741446	9.632e-01	 3.264e-01	0
ENSG00000160007	ARHGAP35	Rho GTPase activating protein 35 [Source:HGNC Symbol;Acc:HGNC:4591]	protein_coding	9999	 7.023470	9.629e-01	 3.265e-01	0
ENSG00000202191	SNORD113-1	small nucleolar RNA, C/D box 113-1 [Source:HGNC Symbol;Acc:HGNC:32980]	snoRNA	9999	-2.750655	9.626e-01	 3.265e-01	0
ENSG00000213888	LINC01521	long intergenic non-protein coding RNA 1521 [Source:HGNC Symbol;Acc:HGNC:26029]	lincRNA	-9999	 1.119618	9.622e-01	 3.266e-01	0
ENSG00000125445	MRPS7	mitochondrial ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:14499]	protein_coding	-9999	 5.077757	9.590e-01	 3.274e-01	0
ENSG00000259891	CTA-204B4.2		antisense	9999	 0.981878	9.568e-01	 3.280e-01	0
ENSG00000237892	KLF7-IT1	KLF7 intronic transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:41355]	sense_intronic	9999	-1.055403	9.560e-01	 3.282e-01	0
ENSG00000247596	TWF2	twinfilin actin-binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9621]	protein_coding	9999	 6.105809	9.521e-01	 3.292e-01	0
ENSG00000172613	RAD9A	RAD9 homolog A (S. pombe) [Source:HGNC Symbol;Acc:HGNC:9827]	protein_coding	9999	 3.874063	9.508e-01	 3.295e-01	0
ENSG00000250222	CTC-338M12.5		antisense	-9999	 0.552342	9.494e-01	 3.299e-01	0
ENSG00000038382	TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:12303]	protein_coding	-9999	 7.402049	9.492e-01	 3.299e-01	0
ENSG00000157764	BRAF	B-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1097]	protein_coding	9999	 4.869664	9.484e-01	 3.301e-01	0
ENSG00000073711	PPP2R3A	protein phosphatase 2, regulatory subunit B'', alpha [Source:HGNC Symbol;Acc:HGNC:9307]	protein_coding	-9999	 4.158856	9.469e-01	 3.305e-01	0
ENSG00000215305	VPS16	vacuolar protein sorting 16 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:14584]	protein_coding	9999	 5.725484	9.468e-01	 3.305e-01	0
ENSG00000184635	ZNF93	zinc finger protein 93 [Source:HGNC Symbol;Acc:HGNC:13169]	protein_coding	9999	 0.908521	9.465e-01	 3.306e-01	0
ENSG00000117713	ARID1A	AT rich interactive domain 1A (SWI-like) [Source:HGNC Symbol;Acc:HGNC:11110]	protein_coding	-9999	 6.623921	9.463e-01	 3.307e-01	0
ENSG00000174564	IL20RB	interleukin 20 receptor beta [Source:HGNC Symbol;Acc:HGNC:6004]	protein_coding	-9999	 0.656617	9.450e-01	 3.310e-01	0
ENSG00000205583	STAG3L1	stromal antigen 3-like 1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:33852]	transcribed_unprocessed_pseudogene	9999	 1.173317	9.443e-01	 3.312e-01	0
ENSG00000109736	MFSD10	major facilitator superfamily domain containing 10 [Source:HGNC Symbol;Acc:HGNC:16894]	protein_coding	9999	 5.242735	9.429e-01	 3.315e-01	0
ENSG00000231113	RP3-475N16.1		antisense	-9999	 0.501313	9.411e-01	 3.320e-01	0
ENSG00000157191	NECAP2	NECAP endocytosis associated 2 [Source:HGNC Symbol;Acc:HGNC:25528]	protein_coding	-9999	 6.323960	9.402e-01	 3.322e-01	0
ENSG00000201944	SNORA72	Small nucleolar RNA SNORA72 [Source:RFAM;Acc:RF00139]	snoRNA	-9999	-2.682594	9.399e-01	 3.323e-01	0
ENSG00000257267	ZNF271P	zinc finger protein 271, pseudogene [Source:HGNC Symbol;Acc:HGNC:13065]	unitary_pseudogene	-9999	 4.557754	9.393e-01	 3.325e-01	0
ENSG00000169976	SF3B5	splicing factor 3b, subunit 5, 10kDa [Source:HGNC Symbol;Acc:HGNC:21083]	protein_coding	-9999	 5.722316	9.387e-01	 3.326e-01	0
ENSG00000160803	UBQLN4	ubiquilin 4 [Source:HGNC Symbol;Acc:HGNC:1237]	protein_coding	9999	 4.684534	9.375e-01	 3.329e-01	0
ENSG00000153339	TRAPPC8	trafficking protein particle complex 8 [Source:HGNC Symbol;Acc:HGNC:29169]	protein_coding	9999	 5.425264	9.364e-01	 3.332e-01	0
ENSG00000222726	RNU2-7P	RNA, U2 small nuclear 7, pseudogene [Source:HGNC Symbol;Acc:HGNC:42505]	snRNA	9999	-2.130527	9.330e-01	 3.341e-01	0
ENSG00000224460	RP11-439L18.2		lincRNA	-9999	-1.009052	9.329e-01	 3.341e-01	0
ENSG00000175467	SART1	squamous cell carcinoma antigen recognized by T cells [Source:HGNC Symbol;Acc:HGNC:10538]	protein_coding	-9999	 6.304631	9.324e-01	 3.342e-01	0
ENSG00000143457	GOLPH3L	golgi phosphoprotein 3-like [Source:HGNC Symbol;Acc:HGNC:24882]	protein_coding	9999	 4.348775	9.316e-01	 3.345e-01	0
ENSG00000136643	RPS6KC1	ribosomal protein S6 kinase, 52kDa, polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:10439]	protein_coding	9999	 4.623296	9.303e-01	 3.348e-01	0
ENSG00000180879	SSR4	signal sequence receptor, delta [Source:HGNC Symbol;Acc:HGNC:11326]	protein_coding	-9999	 6.598169	9.302e-01	 3.348e-01	0
ENSG00000116127	ALMS1	Alstrom syndrome 1 [Source:HGNC Symbol;Acc:HGNC:428]	protein_coding	-9999	 4.533066	9.288e-01	 3.352e-01	0
ENSG00000268471	MIR4453	microRNA 4453 [Source:HGNC Symbol;Acc:HGNC:41892]	lincRNA	9999	 1.396451	9.288e-01	 3.352e-01	0
ENSG00000167874	TMEM88	transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]	protein_coding	-9999	 0.690192	9.276e-01	 3.355e-01	0
ENSG00000162599	NFIA	nuclear factor I/A [Source:HGNC Symbol;Acc:HGNC:7784]	protein_coding	9999	 5.342789	9.273e-01	 3.356e-01	0
ENSG00000254463	RP11-484D2.3		processed_pseudogene	9999	-0.912084	9.267e-01	 3.357e-01	0
ENSG00000116539	ASH1L	ash1 (absent, small, or homeotic)-like (Drosophila) [Source:HGNC Symbol;Acc:HGNC:19088]	protein_coding	-9999	 6.694527	9.262e-01	 3.358e-01	0
ENSG00000111224	PARP11	poly (ADP-ribose) polymerase family, member 11 [Source:HGNC Symbol;Acc:HGNC:1186]	protein_coding	9999	 3.487478	9.246e-01	 3.363e-01	0
ENSG00000167674	HDGFRP2;	Hepatoma-derived growth factor-related protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q7Z4V5]	protein_coding	-9999	 6.602645	9.230e-01	 3.367e-01	0
ENSG00000237424	FOXD2-AS1	FOXD2 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:44256]	antisense	9999	 0.561307	9.229e-01	 3.367e-01	0
ENSG00000170260	ZNF212	zinc finger protein 212 [Source:HGNC Symbol;Acc:HGNC:13004]	protein_coding	9999	 3.779984	9.214e-01	 3.371e-01	0
ENSG00000089505	CMTM1	CKLF-like MARVEL transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19172]	protein_coding	9999	 0.522448	9.198e-01	 3.375e-01	0
ENSG00000185485	SDHAP1	succinate dehydrogenase complex, subunit A, flavoprotein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32455]	transcribed_unprocessed_pseudogene	-9999	 4.210511	9.198e-01	 3.375e-01	0
ENSG00000164919	COX6C	cytochrome c oxidase subunit VIc [Source:HGNC Symbol;Acc:HGNC:2285]	protein_coding	-9999	 5.682543	9.177e-01	 3.381e-01	0
ENSG00000155275	TRMT44	tRNA methyltransferase 44 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:26653]	protein_coding	-9999	 3.252640	9.161e-01	 3.385e-01	0
ENSG00000240032	RP11-274H2.3		antisense	9999	-1.118220	9.157e-01	 3.386e-01	0
ENSG00000269335	IKBKG	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma [Source:HGNC Symbol;Acc:HGNC:5961]	protein_coding	-9999	 3.405711	9.136e-01	 3.391e-01	0
ENSG00000087263	OGFOD1	2-oxoglutarate and iron-dependent oxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25585]	protein_coding	9999	 4.907043	9.121e-01	 3.395e-01	0
ENSG00000272721	RP11-778D9.12		antisense	9999	-1.749218	9.041e-01	 3.417e-01	0
ENSG00000228106	RP11-452F19.3		lincRNA	-9999	 0.463509	9.032e-01	 3.419e-01	0
ENSG00000136717	BIN1	bridging integrator 1 [Source:HGNC Symbol;Acc:HGNC:1052]	protein_coding	9999	 6.373830	9.031e-01	 3.420e-01	0
ENSG00000162819	BROX	BRO1 domain and CAAX motif containing [Source:HGNC Symbol;Acc:HGNC:26512]	protein_coding	-9999	 5.314658	9.008e-01	 3.426e-01	0
ENSG00000119185	ITGB1BP1	integrin beta 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23927]	protein_coding	9999	 5.861336	9.004e-01	 3.427e-01	0
ENSG00000164252	AGGF1	angiogenic factor with G patch and FHA domains 1 [Source:HGNC Symbol;Acc:HGNC:24684]	protein_coding	-9999	 5.341262	8.972e-01	 3.435e-01	0
ENSG00000100417	PMM1	phosphomannomutase 1 [Source:HGNC Symbol;Acc:HGNC:9114]	protein_coding	9999	 5.763989	8.971e-01	 3.436e-01	0
ENSG00000148334	PTGES2	prostaglandin E synthase 2 [Source:HGNC Symbol;Acc:HGNC:17822]	protein_coding	9999	 5.260238	8.964e-01	 3.438e-01	0
ENSG00000169105	CHST14	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 14 [Source:HGNC Symbol;Acc:HGNC:24464]	protein_coding	-9999	 5.100855	8.962e-01	 3.438e-01	0
ENSG00000134453	RBM17	RNA binding motif protein 17 [Source:HGNC Symbol;Acc:HGNC:16944]	protein_coding	-9999	 6.054346	8.945e-01	 3.443e-01	0
ENSG00000265452	MIR3682	microRNA 3682 [Source:HGNC Symbol;Acc:HGNC:38916]	miRNA	9999	-2.300983	8.921e-01	 3.449e-01	0
ENSG00000169714	CNBP	CCHC-type zinc finger, nucleic acid binding protein [Source:HGNC Symbol;Acc:HGNC:13164]	protein_coding	-9999	 7.500364	8.918e-01	 3.450e-01	0
ENSG00000132613	MTSS1L	metastasis suppressor 1-like [Source:HGNC Symbol;Acc:HGNC:25094]	protein_coding	9999	 6.013607	8.911e-01	 3.452e-01	0
ENSG00000142751	GPN2	GPN-loop GTPase 2 [Source:HGNC Symbol;Acc:HGNC:25513]	protein_coding	9999	 5.175066	8.906e-01	 3.453e-01	0
ENSG00000163946	FAM208A	family with sequence similarity 208, member A [Source:HGNC Symbol;Acc:HGNC:30314]	protein_coding	-9999	 6.124258	8.904e-01	 3.454e-01	0
ENSG00000119812	FAM98A	family with sequence similarity 98, member A [Source:HGNC Symbol;Acc:HGNC:24520]	protein_coding	-9999	 5.855138	8.882e-01	 3.460e-01	0
ENSG00000005189	AC004381.6	Putative RNA exonuclease NEF-sp  [Source:UniProtKB/Swiss-Prot;Acc:Q96IC2]	protein_coding	-9999	 1.781021	8.865e-01	 3.464e-01	0
ENSG00000170293	CMTM8	CKLF-like MARVEL transmembrane domain containing 8 [Source:HGNC Symbol;Acc:HGNC:19179]	protein_coding	-9999	 0.748996	8.848e-01	 3.469e-01	0
ENSG00000248489	CTD-2007H13.3		lincRNA	9999	-0.883260	8.835e-01	 3.473e-01	0
ENSG00000139826	ABHD13	abhydrolase domain containing 13 [Source:HGNC Symbol;Acc:HGNC:20293]	protein_coding	-9999	 4.101077	8.831e-01	 3.474e-01	0
ENSG00000260318	COX6CP1	cytochrome c oxidase subunit VIc pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2286]	processed_pseudogene	-9999	-2.041556	8.819e-01	 3.477e-01	0
ENSG00000105186	ANKRD27	ankyrin repeat domain 27 (VPS9 domain) [Source:HGNC Symbol;Acc:HGNC:25310]	protein_coding	9999	 4.738742	8.807e-01	 3.480e-01	0
ENSG00000252759	Y_RNA	Y RNA [Source:RFAM;Acc:RF00019]	misc_RNA	9999	-1.577204	8.771e-01	 3.490e-01	0
ENSG00000232956	SNHG15	small nucleolar RNA host gene 15 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:27797]	lincRNA	-9999	 3.056823	8.761e-01	 3.493e-01	0
ENSG00000213463	SYNJ2BP	synaptojanin 2 binding protein [Source:HGNC Symbol;Acc:HGNC:18955]	protein_coding	9999	 5.117634	8.761e-01	 3.493e-01	0
ENSG00000156502	SUPV3L1	suppressor of var1, 3-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:11471]	protein_coding	-9999	 3.795995	8.754e-01	 3.495e-01	0
ENSG00000112081	SRSF3	serine/arginine-rich splicing factor 3 [Source:HGNC Symbol;Acc:HGNC:10785]	protein_coding	9999	 7.350515	8.741e-01	 3.498e-01	0
ENSG00000075292	ZNF638	zinc finger protein 638 [Source:HGNC Symbol;Acc:HGNC:17894]	protein_coding	9999	 6.494750	8.729e-01	 3.502e-01	0
ENSG00000141068	KSR1	kinase suppressor of ras 1 [Source:HGNC Symbol;Acc:HGNC:6465]	protein_coding	-9999	 5.063564	8.705e-01	 3.508e-01	0
ENSG00000280173	RP11-447D11.3		TEC	-9999	 0.469983	8.705e-01	 3.508e-01	0
ENSG00000071246	VASH1	vasohibin 1 [Source:HGNC Symbol;Acc:HGNC:19964]	protein_coding	-9999	 6.142129	8.700e-01	 3.510e-01	0
ENSG00000199094	MIR30C2	microRNA 30c-2 [Source:HGNC Symbol;Acc:HGNC:31627]	miRNA	-9999	-0.671598	8.699e-01	 3.510e-01	0
ENSG00000144791	LIMD1	LIM domains containing 1 [Source:HGNC Symbol;Acc:HGNC:6612]	protein_coding	9999	 6.129868	8.696e-01	 3.511e-01	0
ENSG00000274555	AL118506.2		miRNA	9999	-3.638980	8.668e-01	 3.519e-01	0
ENSG00000044524	EPHA3	EPH receptor A3 [Source:HGNC Symbol;Acc:HGNC:3387]	protein_coding	-9999	 5.073964	8.658e-01	 3.521e-01	0
ENSG00000255310	AF131215.2		sense_intronic	9999	 1.249204	8.657e-01	 3.522e-01	0
ENSG00000151532	VTI1A	vesicle transport through interaction with t-SNAREs 1A [Source:HGNC Symbol;Acc:HGNC:17792]	protein_coding	9999	 4.536117	8.618e-01	 3.532e-01	0
ENSG00000164134	NAA15	N(alpha)-acetyltransferase 15, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:30782]	protein_coding	-9999	 5.335428	8.593e-01	 3.539e-01	0
ENSG00000106609	TMEM248	transmembrane protein 248 [Source:HGNC Symbol;Acc:HGNC:25476]	protein_coding	-9999	 6.602546	8.590e-01	 3.540e-01	0
ENSG00000157870	FAM213B	family with sequence similarity 213, member B [Source:HGNC Symbol;Acc:HGNC:28390]	protein_coding	9999	 4.775653	8.574e-01	 3.545e-01	0
ENSG00000100532	CGRRF1	cell growth regulator with ring finger domain 1 [Source:HGNC Symbol;Acc:HGNC:15528]	protein_coding	9999	 2.685077	8.571e-01	 3.546e-01	0
ENSG00000116852	KIF21B	kinesin family member 21B [Source:HGNC Symbol;Acc:HGNC:29442]	protein_coding	9999	 1.649147	8.551e-01	 3.551e-01	0
